extraction_id	file_prefix	hpc_path	hpc_name	sequencing_type	duplicated_sequence_pair	file_forward	file_reverse
Sob-APnd_019-Ex1	Sob-APnd_019-Ex1-7B-lcwgs-1-3	/archive/carpenterlab/pire/pire_sphyraena_obtusata_lcwgs/3rd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sob-APnd_019-Ex1-7B-lcwgs-1-3.1.fq.gz	Sob-APnd_019-Ex1-7B-lcwgs-1-3.2.fq.gz
Hte-AJol_071-Ex1	Hte-AJol_071-Ex1-11F-lcwgs-1-T	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5176	Hte-AJol_071-Ex1-11F-lcwgs-1-T.1.fq.gz	Hte-AJol_071-Ex1-11F-lcwgs-1-T.2.fq.gz
Hte-AJol_071-Ex1	Hte-AJol_071-Ex1-11F-lcwgs-1-T	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/hypoatherina_temminckii/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5176	Hte-AJol_071-Ex1-11F-lcwgs-1-T.1.fq.gz	Hte-AJol_071-Ex1-11F-lcwgs-1-T.2.fq.gz
Pba-CCab_074-Ex1	Pba-CCab_074-Ex1-9B-lcwgs_L7	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CCab_074-Ex1-9B-lcwgs_L7_1.fq.gz	Pba-CCab_074-Ex1-9B-lcwgs_L7_2.fq.gz
Adu-CTag_023-Ex1	Adu-CTag_023-Ex1-11C-lcwgs-1-2	/archive/carpenterlab/pire/pire_atherinomorus_duodecimalis_lcwgs/4th_sequencing_run/fq_raw	wahab	lcwgs	NA	Adu-CTag_023-Ex1-11C-lcwgs-1-2.1.fq.gz	Adu-CTag_023-Ex1-11C-lcwgs-1-2.2.fq.gz
Sgr-CMvi_049-Ex1	Sgr-CMvi_049-Ex1-5F-lwgs-2-1	/archive/carpenterlab/pire/pire_spratelloides_gracilis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sgr-CMvi_049-Ex1-5F-lwgs-2-1.1.fq.gz	Sgr-CMvi_049-Ex1-5F-lwgs-2-1.2.fq.gz
Pba-AGal_001-Ex1	Pba-AGal_001-Ex1-8H-lcwgs_L2	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-AGal_001-Ex1-8H-lcwgs_L2_1.fq.gz	Pba-AGal_001-Ex1-8H-lcwgs_L2_2.fq.gz
Sfa-CBas_014-Ex1	Sfa-CBas_014-Ex1-cssl	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/salarias_fasciatus/fq_raw	wahab	cssl	NA	Sfa-CBas_014-Ex1-cssl.1.fq.gz	Sfa-CBas_014-Ex1-cssl.2.fq.gz
Sne-CTaw_096-Ex1	Sne-CTaw_096-Ex1-lcwgs	/archive/carpenterlab/pire/pire_sphaeramia_nematoptera_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sne-CTaw_096-Ex1-lcwgs.1.fq.gz	Sne-CTaw_096-Ex1-lcwgs.2.fq.gz
Sor-CPnd_047-Ex1	Sor-CPnd_047-Ex1-4H-lcwgs-1-T	/archive/carpenterlab/pire/pire_sphaeramia_orbicularis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5183	Sor-CPnd_047-Ex1-4H-lcwgs-1-T.1.fq.gz	Sor-CPnd_047-Ex1-4H-lcwgs-1-T.2.fq.gz
Sor-CPnd_047-Ex1	Sor-CPnd_047-Ex1-4H-lcwgs-1-T	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/sphaeramia_orbicularis/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5183	Sor-CPnd_047-Ex1-4H-lcwgs-1-T.1.fq.gz	Sor-CPnd_047-Ex1-4H-lcwgs-1-T.2.fq.gz
Hte-ATaw_074-Ex1	Hte-ATaw_074-Ex1-10B-lcwgs-1-2	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Hte-ATaw_074-Ex1-10B-lcwgs-1-2.1.fq.gz	Hte-ATaw_074-Ex1-10B-lcwgs-1-2.2.fq.gz
Tzo-CMal_007-Ex1	Tzo_CMal_007_Ex1_4D_lcwgs_1_2_L7	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMal	wahab	lcwgs	NA	Tzo_CMal_007_Ex1_4D_lcwgs_1_2_L7-1.fq.gz	Tzo_CMal_007_Ex1_4D_lcwgs_1_2_L7-2.fq.gz
Sde-CJol_074-Ex1	Sde-CJol_074-Ex1-cssl	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/2nd_sequencing_run/fq_raw	wahab	cssl	NA	Sde-CJol_074-Ex1-cssl.1.fq.gz	Sde-CJol_074-Ex1-cssl.2.fq.gz
Cha-APnd_029-Ex1	Cha-APnd_029-Ex1-4E-lcwgs-1-2-L4	/archive/carpenterlab/pire/pire_corythoichthys_haematopterus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Cha-APnd_029-Ex1-4E-lcwgs-1-2-L4-1.fq.gz	Cha-APnd_029-Ex1-4E-lcwgs-1-2-L4-2.fq.gz
Lva-CPnd_010-Ex1	Lva-CPnd_010-Ex1-10A-lcwgs-2-1	/archive/carpenterlab/pire/pire_lethrinus_variegatus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Lva-CPnd_010-Ex1-10A-lcwgs-2-1.1.fq.gz	Lva-CPnd_010-Ex1-10A-lcwgs-2-1.2.fq.gz
Sob-CPnd_053-Ex1	Sob-CPnd_053-Ex1-4F-lcwgs-1-T	/archive/carpenterlab/pire/pire_sphyraena_obtusata_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Sob-CPnd_053-Ex1-4F-lcwgs-1-T.1.fq.gz	Sob-CPnd_053-Ex1-4F-lcwgs-1-T.2.fq.gz
Gmi-CBas_007-Ex1	Gmi-CBas_007-Ex1-cssl2	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture	wahab	cssl	NA	Gmi-CBas_007-Ex1-cssl2.1.fq.gz	Gmi-CBas_007-Ex1-cssl2.2.fq.gz
Och-CCat_022-Ex1	OcC0202203F_CKDL230029730-1A_HJLFCCCX2_L3	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5192	OcC0202203F_CKDL230029730-1A_HJLFCCCX2_L3_1.fq.gz	OcC0202203F_CKDL230029730-1A_HJLFCCCX2_L3_2.fq.gz
Och-CCat_022-Ex1	Och-CCat_022-Ex1-3F-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5192	Och-CCat_022-Ex1-3F-lcwgs-1-1.1.fq.gz	Och-CCat_022-Ex1-3F-lcwgs-1-1.2.fq.gz
Hmi-CBas_030-Ex1	Hmi-CBas_030-Ex1-4A-cssl-2	/archive/carpenterlab/pire/pire_halichoeres_miniatus_cssl/2nd_sequencing_run/fq_raw	wahab	cssl	NA	Hmi-CBas_030-Ex1-4A-cssl-2.1.fq.gz	Hmi-CBas_030-Ex1-4A-cssl-2.2.fq.gz
Hte-ATic_033-Ex1	Hte-ATic_033-Ex1-7D-lcwgs-2-T	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5194	Hte-ATic_033-Ex1-7D-lcwgs-2-T.1.fq.gz	Hte-ATic_033-Ex1-7D-lcwgs-2-T.2.fq.gz
Hte-ATic_033-Ex1	Hte-ATic_033-Ex1-7D-lcwgs-2-T	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/hypoatherina_temminckii/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5194	Hte-ATic_033-Ex1-7D-lcwgs-2-T.1.fq.gz	Hte-ATic_033-Ex1-7D-lcwgs-2-T.2.fq.gz
Och-ATum_014-Ex1	Och-ATum_014-Ex1-7E-lcwgs-2-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw	wahab	lcwgs	NA	Och-ATum_014-Ex1-7E-lcwgs-2-2.1.fq.gz	Och-ATum_014-Ex1-7E-lcwgs-2-2.2.fq.gz
Och-CCat_006-Ex1	OcC0200601F_CKDL230029730-1A_HJLFCCCX2_L3	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5196	OcC0200601F_CKDL230029730-1A_HJLFCCCX2_L3_1.fq.gz	OcC0200601F_CKDL230029730-1A_HJLFCCCX2_L3_2.fq.gz
Och-CCat_006-Ex1	Och-CCat_006-Ex1-1F-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5196	Och-CCat_006-Ex1-1F-lcwgs-1-1.1.fq.gz	Och-CCat_006-Ex1-1F-lcwgs-1-1.2.fq.gz
Sde-ABol_015-Ex1	Sde-ABol_015-Ex1-3B-cssl-1-2-L5	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/5th_sequencing_run/fq_raw	wahab	cssl	NA	Sde-ABol_015-Ex1-3B-cssl-1-2-L5_1.fq.gz	Sde-ABol_015-Ex1-3B-cssl-1-2-L5_2.fq.gz
Gmi-AHam_051-Ex1	Gmi-AHam_051-Ex1-cssl	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture	wahab	cssl	NA	Gmi-AHam_051-Ex1-cssl.1.fq.gz	Gmi-AHam_051-Ex1-cssl.2.fq.gz
Pba-ABir_005-Ex1	Pba-ABir_005-Ex1-11H-lcwgs_L4	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-ABir_005-Ex1-11H-lcwgs_L4_1.fq.gz	Pba-ABir_005-Ex1-11H-lcwgs_L4_2.fq.gz
Pba-ABir_007-Ex1	Pba-ABir_007-Ex1-5B-lcwgs_L2	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-ABir_007-Ex1-5B-lcwgs_L2_1.fq.gz	Pba-ABir_007-Ex1-5B-lcwgs_L2_2.fq.gz
Hte-ABur_069-Ex1	Hte-ABur_069-Ex1-9E-lcwgs-1-2	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Hte-ABur_069-Ex1-9E-lcwgs-1-2.1.fq.gz	Hte-ABur_069-Ex1-9E-lcwgs-1-2.2.fq.gz
Adu-CSub_046-Ex1	Adu-CSub_046-Ex1-1F-lcwgs-1-3	/archive/carpenterlab/pire/pire_atherinomorus_duodecimalis_lcwgs/3rd_sequencing_run/fq_raw	wahab	lcwgs	NA	Adu-CSub_046-Ex1-1F-lcwgs-1-3.1.fq.gz	Adu-CSub_046-Ex1-1F-lcwgs-1-3.2.fq.gz
Tzo-CMal_030-Ex1	Tzo_CMal_030_Ex1_7C_lcwgs_1_1.clmp.fp2_repr	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMal	wahab	lcwgs	NA	Tzo_CMal_030_Ex1_7C_lcwgs_1_1.clmp.fp2_repr-1.fq.gz	Tzo_CMal_030_Ex1_7C_lcwgs_1_1.clmp.fp2_repr-2.fq.gz
Adu-CSub_088-Ex1	Adu-CSub_088-Ex1-8C-lcwgs-1-1	/archive/carpenterlab/pire/pire_atherinomorus_duodecimalis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Adu-CSub_088-Ex1-8C-lcwgs-1-1.1.fq.gz	Adu-CSub_088-Ex1-8C-lcwgs-1-1.2.fq.gz
Sor-ACan_038-Ex1	Sor-ACan_038-Ex1-2D-lcwgs-1-T	/archive/carpenterlab/pire/pire_sphaeramia_orbicularis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5206	Sor-ACan_038-Ex1-2D-lcwgs-1-T.1.fq.gz	Sor-ACan_038-Ex1-2D-lcwgs-1-T.2.fq.gz
Sor-ACan_038-Ex1	Sor-ACan_038-Ex1-2D-lcwgs-1-T	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/sphaeramia_orbicularis/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5206	Sor-ACan_038-Ex1-2D-lcwgs-1-T.1.fq.gz	Sor-ACan_038-Ex1-2D-lcwgs-1-T.2.fq.gz
Pba-CMas_022-Ex1	Pba-CMas_022-Ex1-7F-lcwgs_L6	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CMas_022-Ex1-7F-lcwgs_L6_1.fq.gz	Pba-CMas_022-Ex1-7F-lcwgs_L6_2.fq.gz
Pba-CVer_004-Ex1	Pba-CVer_004-Ex1-11F-lcwgs_L1	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CVer_004-Ex1-11F-lcwgs_L1_1.fq.gz	Pba-CVer_004-Ex1-11F-lcwgs_L1_2.fq.gz
Hte-CTaw_024-Ex1	Hte-CTaw_024-Ex1-12B-lcwgs-1-2	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Hte-CTaw_024-Ex1-12B-lcwgs-1-2.1.fq.gz	Hte-CTaw_024-Ex1-12B-lcwgs-1-2.2.fq.gz
Tzo-ABol_057-Ex1	Tzo_ABol_057_Ex1_9E_lcwgs_1_2_L6	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/ABol	wahab	lcwgs	NA	Tzo_ABol_057_Ex1_9E_lcwgs_1_2_L6-1.fq.gz	Tzo_ABol_057_Ex1_9E_lcwgs_1_2_L6-2.fq.gz
Pba-CTat_037-Ex1	Pba-CTat_037-Ex1-4A-lcwgs_L1	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CTat_037-Ex1-4A-lcwgs_L1_1.fq.gz	Pba-CTat_037-Ex1-4A-lcwgs_L1_2.fq.gz
Tzo-AMvi_022-Ex1	Tzo_AMvi_022_Ex1_5F_lcwgs_1_2_L4	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/AMvi	wahab	lcwgs	NA	Tzo_AMvi_022_Ex1_5F_lcwgs_1_2_L4-1.fq.gz	Tzo_AMvi_022_Ex1_5F_lcwgs_1_2_L4-2.fq.gz
Tbi-CJos_041-Ex1	Tbi-CJos_041_Ex1_L4	/archive/carpenterlab/pire/pire_taeniamia_biguttata_cssl/1st_sequencing_run/fq_raw	wahab	cssl	file_pair.5213	Tbi-CJos_041_Ex1_L4_1.fq.gz	Tbi-CJos_041_Ex1_L4_2.fq.gz
Tbi-CJos_041-Ex1	Tbi-CJos_041_Ex1_L4	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_biguttata/1st_sequencing_run/fq_raw	wahab	cssl	file_pair.5213	Tbi-CJos_041_Ex1_L4_1.fq.gz	Tbi-CJos_041_Ex1_L4_2.fq.gz
Och-CTum_038-Ex1	OcC0803809F_CKDL230029730-1A_HJLFCCCX2_L3	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5214	OcC0803809F_CKDL230029730-1A_HJLFCCCX2_L3_1.fq.gz	OcC0803809F_CKDL230029730-1A_HJLFCCCX2_L3_2.fq.gz
Och-CTum_038-Ex1	Och-CTum_038-Ex1-9F-lcwgs-1-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5214	Och-CTum_038-Ex1-9F-lcwgs-1-1.1.fq.gz	Och-CTum_038-Ex1-9F-lcwgs-1-1.2.fq.gz
Hte-ATic_035-Ex1	Hte-ATic_035-Ex1-cssl	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/hypoatherina_temminckii/fq_raw	wahab	cssl	NA	Hte-ATic_035-Ex1-cssl.1.fq.gz	Hte-ATic_035-Ex1-cssl.2.fq.gz
Sob-CPnd_025-Ex1	Sob-CPnd_025-Ex1-10B-lcwgs-1-2	/archive/carpenterlab/pire/pire_sphyraena_obtusata_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sob-CPnd_025-Ex1-10B-lcwgs-1-2.1.fq.gz	Sob-CPnd_025-Ex1-10B-lcwgs-1-2.2.fq.gz
Tzo-AMta_020-Ex1	Tzo_AMta_020_Ex1_7G_lcwgs_1_2_L8	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/AMta	wahab	lcwgs	NA	Tzo_AMta_020_Ex1_7G_lcwgs_1_2_L8-1.fq.gz	Tzo_AMta_020_Ex1_7G_lcwgs_1_2_L8-2.fq.gz
Lva-APnd_030-Ex1	Lva-APnd_030-Ex1-1A-lcwgs-1-1	/archive/carpenterlab/pire/pire_lethrinus_variegatus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Lva-APnd_030-Ex1-1A-lcwgs-1-1.1.fq.gz	Lva-APnd_030-Ex1-1A-lcwgs-1-1.2.fq.gz
Hte-CJol_082-Ex1	Hte-CJol_082-Ex1-2E-lcwgs-1-2	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Hte-CJol_082-Ex1-2E-lcwgs-1-2.1.fq.gz	Hte-CJol_082-Ex1-2E-lcwgs-1-2.2.fq.gz
Pba-CVer_004-Ex1	Pba-CVer_004-Ex1-11F-lcwgs_L7	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CVer_004-Ex1-11F-lcwgs_L7_1.fq.gz	Pba-CVer_004-Ex1-11F-lcwgs_L7_2.fq.gz
Sor-CPnd_072-Ex1	Sor-CPnd_072-Ex1-8C-lcwgs-1-2-L2	/archive/carpenterlab/pire/pire_sphaeramia_orbicularis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Sor-CPnd_072-Ex1-8C-lcwgs-1-2-L2-1.fq.gz	Sor-CPnd_072-Ex1-8C-lcwgs-1-2-L2-2.fq.gz
Tzo-CMal_022-Ex1	Tzo_CMal_022_Ex1_6C_lcwgs_1_2_L6	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMal	wahab	lcwgs	NA	Tzo_CMal_022_Ex1_6C_lcwgs_1_2_L6-1.fq.gz	Tzo_CMal_022_Ex1_6C_lcwgs_1_2_L6-2.fq.gz
Tzo-ABol_008-Ex1	Tzo_ABol_008_Ex1_8A_lcwgs_1_2_L8	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/ABol	wahab	lcwgs	NA	Tzo_ABol_008_Ex1_8A_lcwgs_1_2_L8-1.fq.gz	Tzo_ABol_008_Ex1_8A_lcwgs_1_2_L8-2.fq.gz
Hte-CJol_009-Ex1	Hte-CJol_009-Ex1-4G-lcwgs-1-2	/archive/carpenterlab/pire/pire_hypoatherina_temminckii_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Hte-CJol_009-Ex1-4G-lcwgs-1-2.1.fq.gz	Hte-CJol_009-Ex1-4G-lcwgs-1-2.2.fq.gz
Tzo-CMal_004-Ex1	Tzo_CMal_004_Ex1_4A_lcwgs_1_1.clmp.fp2_repr	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMal	wahab	lcwgs	NA	Tzo_CMal_004_Ex1_4A_lcwgs_1_1.clmp.fp2_repr-1.fq.gz	Tzo_CMal_004_Ex1_4A_lcwgs_1_1.clmp.fp2_repr-2.fq.gz
Sde-ABul_073-Ex1	Sde-ABul_073-Ex1-cssl	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/2nd_sequencing_run/fq_raw	wahab	cssl	NA	Sde-ABul_073-Ex1-cssl.1.fq.gz	Sde-ABul_073-Ex1-cssl.2.fq.gz
Sde-ABol_057-Ex1	Sde-ABol_057-Ex1-9E-cssl-1-2-L5	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/5th_sequencing_run/fq_raw	wahab	cssl	NA	Sde-ABol_057-Ex1-9E-cssl-1-2-L5_1.fq.gz	Sde-ABol_057-Ex1-9E-cssl-1-2-L5_2.fq.gz
Adu-CTag_021-Ex1	Adu-CTag_021-Ex1-10H-lcwgs-1-1	/archive/carpenterlab/pire/pire_atherinomorus_duodecimalis_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	Adu-CTag_021-Ex1-10H-lcwgs-1-1.1.fq.gz	Adu-CTag_021-Ex1-10H-lcwgs-1-1.2.fq.gz
Cha-APnd_036-Ex1	Cha-APnd_036-Ex1-5D-lcwgs-1-2-L4	/archive/carpenterlab/pire/pire_corythoichthys_haematopterus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Cha-APnd_036-Ex1-5D-lcwgs-1-2-L4-1.fq.gz	Cha-APnd_036-Ex1-5D-lcwgs-1-2-L4-2.fq.gz
Pba-CCab_085-Ex1	Pba-CCab_085-Ex1-10E-lcwgs_L1	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CCab_085-Ex1-10E-lcwgs_L1_1.fq.gz	Pba-CCab_085-Ex1-10E-lcwgs_L1_2.fq.gz
Pba-ABur_046-Ex1	Pba-ABur_046-Ex1-9D-lcwgs_L5	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-ABur_046-Ex1-9D-lcwgs_L5_1.fq.gz	Pba-ABur_046-Ex1-9D-lcwgs_L5_2.fq.gz
Tzo-CMvi_065-Ex1	Tzo_CMvi_065_Ex1_1E_lcwgs_1_2_L8	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMvi	wahab	lcwgs	NA	Tzo_CMvi_065_Ex1_1E_lcwgs_1_2_L8-1.fq.gz	Tzo_CMvi_065_Ex1_1E_lcwgs_1_2_L8-2.fq.gz
Zdi-CDup_034-Ex1	Zdi-CDup_034-Ex1-9D-lcwgs-1-1	/archive/carpenterlab/pire/pire_zenarchopterus_dispar_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5235	Zdi-CDup_034-Ex1-9D-lcwgs-1-1.1.fq.gz	Zdi-CDup_034-Ex1-9D-lcwgs-1-1.2.fq.gz
Zdi-CDup_034-Ex1	ZdC0103409D_CKDL240013780-1A_2277W2LT4_L2	/archive/carpenterlab/pire/pire_zenarchopterus_dispar_lcwgs/1st_sequencing_run/fq_raw/extras	wahab	lcwgs	file_pair.5235	ZdC0103409D_CKDL240013780-1A_2277W2LT4_L2_1.fq.gz	ZdC0103409D_CKDL240013780-1A_2277W2LT4_L2_2.fq.gz
Pba-CVer_002-Ex1	Pba-CVer_002-Ex1-11D-lcwgs_L2	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CVer_002-Ex1-11D-lcwgs_L2_1.fq.gz	Pba-CVer_002-Ex1-11D-lcwgs_L2_2.fq.gz
Tzo-ABol_068-Ex1	Tzo_ABol_068_Ex1_8F_lcwgs_1_2_L6	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/ABol	wahab	lcwgs	NA	Tzo_ABol_068_Ex1_8F_lcwgs_1_2_L6-1.fq.gz	Tzo_ABol_068_Ex1_8F_lcwgs_1_2_L6-2.fq.gz
Abu-APnd_054-Ex1	Abu-APnd_054-Ex1-11B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ambassis_buruensis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Abu-APnd_054-Ex1-11B-lcwgs-1-2.1.fq.gz	Abu-APnd_054-Ex1-11B-lcwgs-1-2.2.fq.gz
Pba-CTat_024-Ex1	Pba-CTat_024-Ex1-2B-lcwgs_L6	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CTat_024-Ex1-2B-lcwgs_L6_1.fq.gz	Pba-CTat_024-Ex1-2B-lcwgs_L6_2.fq.gz
Och-ACat_040-Ex1	OcA0104004D_CKDL230029730-1A_HJLFCCCX2_L3	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/1st_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5244	OcA0104004D_CKDL230029730-1A_HJLFCCCX2_L3_1.fq.gz	OcA0104004D_CKDL230029730-1A_HJLFCCCX2_L3_2.fq.gz
Och-ACat_040-Ex1	Och-ACat_040-Ex1-4D-lcwgs-2-1	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	file_pair.5244	Och-ACat_040-Ex1-4D-lcwgs-2-1.1.fq.gz	Och-ACat_040-Ex1-4D-lcwgs-2-1.2.fq.gz
Pba-CCab_049-Ex1	Pba-CCab_049-Ex1-7A-lcwgs_L8	/archive/carpenterlab/pire/pire_pomacentrus_brachialis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Pba-CCab_049-Ex1-7A-lcwgs_L8_1.fq.gz	Pba-CCab_049-Ex1-7A-lcwgs_L8_2.fq.gz
Abu-APnd_043-Ex1	Abu-APnd_043-Ex1-9G-lcwgs-1-2	/archive/carpenterlab/pire/pire_ambassis_buruensis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Abu-APnd_043-Ex1-9G-lcwgs-1-2.1.fq.gz	Abu-APnd_043-Ex1-9G-lcwgs-1-2.2.fq.gz
Tzo-CMta_017-Ex1	Tzo_CMta_017_Ex1_11A_lcwgs_1_2_L5	/archive/carpenterlab/pire/pire_taeniamia_zosterophora_lcwgs/2nd_sequencing_run/fq_raw/CMta	wahab	lcwgs	NA	Tzo_CMta_017_Ex1_11A_lcwgs_1_2_L5-1.fq.gz	Tzo_CMta_017_Ex1_11A_lcwgs_1_2_L5-2.fq.gz
Abu-CPnd_037-Ex1	Abu-CPnd_037-Ex1-3A-lcwgs-1-2	/archive/carpenterlab/pire/pire_ambassis_buruensis_lcwgs/2nd_sequencing_run/fq_raw	wahab	lcwgs	NA	Abu-CPnd_037-Ex1-3A-lcwgs-1-2.1.fq.gz	Abu-CPnd_037-Ex1-3A-lcwgs-1-2.2.fq.gz
