extraction_id	file_prefix	hpc_path	hpc_name	sequencing_type	duplicated_sequence_pair	file_forward	file_reverse	correction_applied	correction_id	correction_details	correction_date
Sde-ABol_059-Ex1	SdA1105908CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1105908CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1105908CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_059-Ex1	SdA1105908CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1105908CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1105908CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_059-Ex1	SdA1105911EWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1105911EWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1105911EWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_059-Ex1	SdA1105911EWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1105911EWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1105911EWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_060-Ex1	SdA1106008DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106008DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106008DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_060-Ex1	SdA1106008DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106008DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106008DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_061-Ex1	SdA1106108EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106108EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106108EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_061-Ex1	SdA1106108EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106108EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106108EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_062-Ex1	SdA1106208FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106208FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106208FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_062-Ex1	SdA1106208FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106208FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106208FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_063-Ex1	SdA1106308GWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106308GWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106308GWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_063-Ex1	SdA1106308GWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106308GWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106308GWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_064-Ex1	SdA1106408HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106408HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106408HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_064-Ex1	SdA1106408HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106408HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106408HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_065-Ex1	SdA1106509AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106509AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106509AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_065-Ex1	SdA1106509AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106509AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106509AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_066-Ex1	SdA1106609BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106609BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106609BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_066-Ex1	SdA1106609BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106609BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106609BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_067-Ex1	SdA1106709CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106709CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106709CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_067-Ex1	SdA1106709CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106709CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106709CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_068-Ex1	SdA1106809DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106809DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106809DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_068-Ex1	SdA1106809DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106809DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106809DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_069-Ex1	SdA1106909EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106909EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1106909EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_069-Ex1	SdA1106909EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1106909EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1106909EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_070-Ex1	SdA1107009FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107009FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107009FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_070-Ex1	SdA1107009FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107009FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107009FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_071-Ex1	SdA1107109GWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107109GWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107109GWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_071-Ex1	SdA1107109GWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107109GWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107109GWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_072-Ex1	SdA1107209HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107209HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107209HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_072-Ex1	SdA1107209HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107209HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107209HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_072-Ex1	SdA1107212FWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107212FWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107212FWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_072-Ex1	SdA1107212FWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107212FWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107212FWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_073-Ex1	SdA1107310AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107310AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107310AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_073-Ex1	SdA1107310AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107310AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107310AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_074-Ex1	SdA1107410BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107410BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107410BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_074-Ex1	SdA1107410BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107410BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107410BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_075-Ex1	SdA1107510CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107510CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107510CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_075-Ex1	SdA1107510CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107510CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107510CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_076-Ex1	SdA1107610DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107610DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107610DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_076-Ex1	SdA1107610DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107610DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107610DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_077-Ex1	SdA1107710EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107710EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107710EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_077-Ex1	SdA1107710EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107710EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107710EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_078-Ex1	SdA1107810FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107810FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107810FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_078-Ex1	SdA1107810FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107810FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107810FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_079-Ex1	SdA1107910GWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107910GWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1107910GWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_079-Ex1	SdA1107910GWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1107910GWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1107910GWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_080-Ex1	SdA1108010HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108010HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108010HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_080-Ex1	SdA1108010HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108010HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108010HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_081-Ex1	SdA1108111AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108111AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108111AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_081-Ex1	SdA1108111AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108111AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108111AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_082-Ex1	SdA1108211BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108211BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108211BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_082-Ex1	SdA1108211BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108211BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108211BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_083-Ex1	SdA1108311CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108311CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108311CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_083-Ex1	SdA1108311CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108311CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108311CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_084-Ex1	SdA1108411DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108411DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108411DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_084-Ex1	SdA1108411DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108411DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108411DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_085-Ex1	SdA1108511EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108511EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108511EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_085-Ex1	SdA1108511EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108511EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108511EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_086-Ex1	SdA1108611FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108611FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108611FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_086-Ex1	SdA1108611FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108611FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108611FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_087-Ex1	SdA1108711GWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108711GWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108711GWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_087-Ex1	SdA1108711GWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108711GWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108711GWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_088-Ex1	SdA1108811HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108811HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108811HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_088-Ex1	SdA1108811HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108811HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108811HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_089-Ex1	SdA1108912AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108912AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1108912AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_089-Ex1	SdA1108912AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1108912AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1108912AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ABol_090-Ex1	SdA1109012BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1109012BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA1109012BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ABol_090-Ex1	SdA1109012BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA1109012BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA1109012BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
