species_valid_name	lot_id	field_id	individual_id	new_usnm	usnm_biorepository	species_id_method	species_id_person	species_id_year	species_id_month	species_id_day	species_id_date_originallyentered	species_id_notes	notes	correction_applied	correction_id	correction_details	correction_date
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0134-E	Sde-CMat_130			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0135-E	Sde-CMat_131			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0136-E	Sde-CMat_132			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0137-E	Sde-CMat_133			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0138-E	Sde-CMat_134			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0139-E	Sde-CMat_135			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0140-E	Sde-CMat_136			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0141-E	Sde-CMat_137			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0142-E	Sde-CMat_138			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0143-E	Sde-CMat_139			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0144-E	Sde-CMat_140			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0145-E	Sde-CMat_141			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0146-E	Sde-CMat_142			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0147-E	Sde-CMat_143			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0148-E	Sde-CMat_144			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0149-E	Sde-CMat_145			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0150-E	Sde-CMat_146			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0151-E	Sde-CMat_147			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0152-E	Sde-CMat_148			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0153-E	Sde-CMat_149			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0154-E	Sde-CMat_150			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0155-E	Sde-CMat_151			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0156-E	Sde-CMat_152			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0157-E	Sde-CMat_153			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0158-E	Sde-CMat_154			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0159-E	Sde-CMat_155			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0160-E	Sde-CMat_156			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0161-E	Sde-CMat_157			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0162-E	Sde-CMat_158			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0163-E	Sde-CMat_159			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0164-E	Sde-CMat_160			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0165-E	Sde-CMat_161			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0166-E	Sde-CMat_162			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0167-E	Sde-CMat_163			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0168-E	Sde-CMat_164			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0169-E	Sde-CMat_165			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0170-E	Sde-CMat_166			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0171-E	Sde-CMat_167			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0172-E	Sde-CMat_168			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0173-E	Sde-CMat_169			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0174-E	Sde-CMat_170			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0175-E	Sde-CMat_171			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0176-E	Sde-CMat_172			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0177-E	Sde-CMat_173			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0178-E	Sde-CMat_174			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0179-E	Sde-CMat_175			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0180-E	Sde-CMat_176			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0181-E	Sde-CMat_177			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0182-E	Sde-CMat_178			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0183-E	Sde-CMat_179			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0184-E	Sde-CMat_180			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0185-E	Sde-CMat_181			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0186-E	Sde-CMat_182			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0187-E	Sde-CMat_183			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0188-E	Sde-CMat_184			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0189-E	Sde-CMat_185			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0190-E	Sde-CMat_186			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0191-E	Sde-CMat_187			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0192-E	Sde-CMat_188			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0193-E	Sde-CMat_189			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes	DNA not extracted	FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0194-E	Sde-CMat_190			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0195-E	Sde-CMat_191			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0196-E	Sde-CMat_192			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0197-E	Sde-CMat_193			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0198-E	Sde-CMat_194			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0199-E	Sde-CMat_195			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0200-E	Sde-CMat_196			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0201-E	Sde-CMat_197			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0202-E	Sde-CMat_198			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0203-E	Sde-CMat_199			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0204-E	Sde-CMat_200			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
Spratelloides_delicatulus	MAT-2024-05_01	Sde-C-0205-E	Sde-CMat_201			Morphology	Kent_Carpenter	2024	9	5	9/5/2024	streaks in the caudal fin lobes		FALSE			
