Individual_ID	Extraction_ID	Storage_solution	Date_Subsampling	Subsampler	Date_Extracting	Tube_Stuffer	mg_Tissue_Extracted	Digestion_min	Extractor	Extraction_TubeID	PlateID	Elution_Buffer	num_elutions	Elution1_PlateID	Elution1_Plate_Column	Elution1_Plate_Row	Elution1_Total_volume_ul	Elution1_Vol_for_TAMUCC	Elution1_Vol_for_ODU	Elution1_nanodrop_ng_ul	Elution2_PlateID	Elution2_Plate_Column	Elution2_Plate_Row	Elution2_Total_volume_ul	Elution2_Vol_for_TAMUCC	Elution2_Vol_for_ODU	Elution2_nanodrop_ng_ul	Elution3_PlateID	Elution3_Plate_Column	Elution3_Plate_Row	Elution3_Total_volume_ul	Elution3_Vol_for_TAMUCC	Elution3_Vol_for_ODU	Elution3_nanodrop_ng_ul	Elution4_PlateID	Elution4_Plate_Column	Elution4_Plate_Row	Elution4_Total_volume_ul	Elution4_Vol_for_TAMUCC	Elution4_Vol_for_ODU	Elution4_nanodrop_ng_ul	Date_Gelled_ODU	ODU_Volume_Gelled_ul	ODU_Gel_Jockey	Elution1_Gel_Score_TAMUCC	Elution2_Gel_Score_TAMUCC	Elution3_Gel_Score_TAMUCC	Elution4_Gel_Score_TAMUCC	Elution_Used	Notes
Sgr-CMas_004	Sgr-CMas_004-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	4	A	100	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_005	Sgr-CMas_005-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	5	A	100	NA	NA	17.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_006	Sgr-CMas_006-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	6	A	100	NA	NA	6.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_007	Sgr-CMas_007-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	7	A	100	NA	NA	-0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_008	Sgr-CMas_008-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	8	A	100	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_009	Sgr-CMas_009-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	9	A	100	NA	NA	14.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_010	Sgr-CMas_010-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	10	A	100	NA	NA	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_011	Sgr-CMas_011-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	11	A	100	NA	NA	5.0999999999999996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_012	Sgr-CMas_012-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	12	A	100	NA	NA	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_013	Sgr-CMas_013-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	1	B	100	NA	NA	17.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_014	Sgr-CMas_014-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	2	B	100	NA	NA	14.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_015	Sgr-CMas_015-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	3	B	100	NA	NA	62.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_016	Sgr-CMas_016-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	4	B	100	NA	NA	9.1999999999999993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_017	Sgr-CMas_017-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	5	B	100	NA	NA	13.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_018	Sgr-CMas_018-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	6	B	100	NA	NA	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_019	Sgr-CMas_019-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	7	B	100	NA	NA	8.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_020	Sgr-CMas_020-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	8	B	100	NA	NA	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_021	Sgr-CMas_021-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	9	B	100	NA	NA	22.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_022	Sgr-CMas_022-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	10	B	100	NA	NA	6.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_023	Sgr-CMas_023-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	11	B	100	NA	NA	151.30000000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_024	Sgr-CMas_024-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	12	B	100	NA	NA	10.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_025	Sgr-CMas_025-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	1	C	100	NA	NA	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_026	Sgr-CMas_026-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	2	C	100	NA	NA	11.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_027	Sgr-CMas_027-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	3	C	100	NA	NA	94.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_028	Sgr-CMas_028-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	4	C	100	NA	NA	12.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_029	Sgr-CMas_029-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	5	C	100	NA	NA	73.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_030	Sgr-CMas_030-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	6	C	100	NA	NA	9.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_031	Sgr-CMas_031-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	7	C	100	NA	NA	7.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_032	Sgr-CMas_032-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	8	C	100	NA	NA	46.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_033	Sgr-CMas_033-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	9	C	100	NA	NA	25.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_034	Sgr-CMas_034-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	10	C	100	NA	NA	7.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_035	Sgr-CMas_035-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	11	C	100	NA	NA	32.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_036	Sgr-CMas_036-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	12	C	100	NA	NA	10.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_037	Sgr-CMas_037-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	1	D	100	NA	NA	44.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_038	Sgr-CMas_038-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	2	D	100	NA	NA	9.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_039	Sgr-CMas_039-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	3	D	100	NA	NA	42.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_040	Sgr-CMas_040-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	4	D	100	NA	NA	34.799999999999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_041	Sgr-CMas_041-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	5	D	100	NA	NA	29.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_042	Sgr-CMas_042-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	6	D	100	NA	NA	9.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_043	Sgr-CMas_043-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	7	D	100	NA	NA	4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_044	Sgr-CMas_044-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	8	D	100	NA	NA	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_045	Sgr-CMas_045-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	9	D	100	NA	NA	8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_046	Sgr-CMas_046-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	10	D	100	NA	NA	15.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_047	Sgr-CMas_047-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	11	D	100	NA	NA	10.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_048	Sgr-CMas_048-Ex1	DESS	2022-06-09T00:00:00Z	Hunter_Martin	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	12	D	100	NA	NA	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_049	Sgr-CMas_049-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	1	E	100	NA	NA	20.100000000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_050	Sgr-CMas_050-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	2	E	100	NA	NA	5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_051	Sgr-CMas_051-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	3	E	100	NA	NA	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_052	Sgr-CMas_052-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	John_Schaefer	50	157	John_Schaefer	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	4	E	100	NA	NA	217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_053	Sgr-CMas_053-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	5	E	100	NA	NA	30.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_054	Sgr-CMas_054-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	6	E	100	NA	NA	13.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_055	Sgr-CMas_055-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	7	E	100	NA	NA	14.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_056	Sgr-CMas_056-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	Hunter_Martin	50	157	Hunter_Martin	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	8	E	100	NA	NA	8.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
Sgr-CMas_057	Sgr-CMas_057-Ex1	DESS	2022-06-09T00:00:00Z	John_Schaefer	2022-06-15T00:00:00Z	Chandy_Jablonski	50	157	Chandy_Jablonski	NA	Sgr-C_003	EB	1	Sgr-C_003_E1	9	E	100	NA	NA	16.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-06-15T00:00:00Z	2	Hunter_Martin	NA	NA	NA	NA	NA	NA
