index	date_processed	species	xray_kv	xray_ua	xray_exposure_seconds	distance_source_sensor	distance_xxx_platform	frame_id	xray_file_base_name	photo_file_name	specimen_position	tissue_id	individual_id	collection	lot_id	id_lot_description	xray_technician_names	data_entry_name	notes_lab	notes	correction_applied	correction_id	correction_details	correction_date
590	9/16/2025	Spratelloides delicatulus	40	180	5			150	sde_x-ray_150	P9163210.ORF	3	Sde-C-0309-E-mus	Sde-CPla_002	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
591	9/16/2025	Spratelloides delicatulus	40	180	5			150	sde_x-ray_150	P9163210.ORF	4	Sde-C-0350-E-mus	Sde-CPla_043	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
592	9/16/2025	Spratelloides delicatulus	40	180	5			151	sde_x-ray_151	P9163211.ORF	1	Sde-AIna_043-mus	Sde-AIna_043	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
593	9/16/2025	Spratelloides delicatulus	40	180	5			151	sde_x-ray_151	P9163211.ORF	2	Sde-C-0312-E-mus	Sde-CPla_005	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
594	9/16/2025	Spratelloides delicatulus	40	180	5			152	sde_x-ray_152	P9163212.ORF	1	Sde-AIna_046-mus	Sde-AIna_046	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
595	9/16/2025	Spratelloides delicatulus	40	180	5			152	sde_x-ray_152	P9163212.ORF	2	Sde-C-0344-E-mus	Sde-CPla_037	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
596	9/16/2025	Spratelloides delicatulus	40	180	5			152	sde_x-ray_152	P9163212.ORF	3	Sde-C-0317-E-mus	Sde-CPla_010	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
597	9/16/2025	Spratelloides delicatulus	40	180	5			153	sde_x-ray_153	P9163213.ORF	1	Sde-AIna_039-mus	Sde-AIna_039	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
598	9/16/2025	Spratelloides delicatulus	40	180	5			153	sde_x-ray_153	P9163213.ORF	2	Sde-C-0347-E-mus	Sde-CPla_040	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
599	9/16/2025	Spratelloides delicatulus	40	180	5			154	sde_x-ray_154	P9163214.ORF	1	Sde-C-0325-E-mus	Sde-CPla_018	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
600	9/16/2025	Spratelloides delicatulus	40	180	5			154	sde_x-ray_154	P9163214.ORF	2	Sde-C-0359-E-mus	Sde-CPla_052	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
601	9/16/2025	Spratelloides delicatulus	40	180	5			154	sde_x-ray_154	P9163214.ORF	3	Sde-AIna_056-mus	Sde-AIna_056	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
602	9/16/2025	Spratelloides delicatulus	40	180	5			155	sde_x-ray_155	P9163215.ORF	1	Sde-C-0356-E-mus	Sde-CPla_049	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
603	9/16/2025	Spratelloides delicatulus	40	180	5			155	sde_x-ray_155	P9163215.ORF	2	Sde-C-0330-E-mus	Sde-CPla_023	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
604	9/16/2025	Spratelloides delicatulus	40	180	5			155	sde_x-ray_155	P9163215.ORF	3	Sde-C-0334-E-mus	Sde-CPla_027	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
605	9/16/2025	Spratelloides delicatulus	40	180	5			155.1	sde_x-ray_155.1	P9163215.ORF	4	Sde-AIna_052-mus	Sde-AIna_052	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
606	9/16/2025	Spratelloides delicatulus	40	180	5			156	sde_x-ray_156	P9163216.ORF	1	Sde-AIna_063-mus	Sde-AIna_063	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
607	9/16/2025	Spratelloides delicatulus	40	180	5			156	sde_x-ray_156	P9163216.ORF	2	Sde-C-0318-E-mus	Sde-CPla_011	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
608	9/16/2025	Spratelloides delicatulus	40	180	5			156	sde_x-ray_156	P9163216.ORF	3	Sde-AIna_061-mus	Sde-AIna_061	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
609	9/16/2025	Spratelloides delicatulus	40	180	5			156.1	sde_x-ray_156.1	P9163216.ORF	4	Sde-C-0311-E-mus	Sde-CPla_004	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
610	9/16/2025	Spratelloides delicatulus	40	180	5			157.1	sde_x-ray_157.1	P9163217.ORF	1	Sde-C-0323-E-mus	Sde-CPla_016	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
611	9/16/2025	Spratelloides delicatulus	40	180	5			157.1	sde_x-ray_157.1	P9163217.ORF	2	Sde-C-0315-E-mus	Sde-CPla_008	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
612	9/16/2025	Spratelloides delicatulus	40	180	5			157.1	sde_x-ray_157.1	P9163217.ORF	3	Sde-C-0316-E-mus	Sde-CPla_009	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
613	9/16/2025	Spratelloides delicatulus	40	180	5			157.2	sde_x-ray_157.2	P9163217.ORF	4	Sde-C-0342-E-mus	Sde-CPla_035	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
614	9/16/2025	Spratelloides delicatulus	40	180	5			158	sde_x-ray_158	P9163218.ORF	1	Sde-AIna_058-mus	Sde-AIna_058	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
615	9/16/2025	Spratelloides delicatulus	40	180	5			158	sde_x-ray_158	P9163218.ORF	2	Sde-AIna_038-mus	Sde-AIna_038	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
616	9/16/2025	Spratelloides delicatulus	40	180	5			158	sde_x-ray_158	P9163218.ORF	3	Sde-AIna_060-mus	Sde-AIna_060	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
617	9/16/2025	Spratelloides delicatulus	40	180	5			158.1	sde_x-ray_158.1	P9163218.ORF	4	Sde-AIna_051-mus	Sde-AIna_051	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
618	9/16/2025	Spratelloides delicatulus	40	180	5			159	sde_x-ray_159	P9163219.ORF	1	Sde-C-0351-E-mus	Sde-CPla_044	nsf-deb-spratelloidesdelicatulus-2024-2025	PLA-2025-04_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
619	9/16/2025	Spratelloides delicatulus	40	180	5			159	sde_x-ray_159	P9163219.ORF	2	Sde-AIna_055-mus	Sde-AIna_055	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
620	9/16/2025	Spratelloides delicatulus	40	180	5			159	sde_x-ray_159	P9163219.ORF	3	Sde-AIna_005-mus	Sde-AIna_005	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
621	9/16/2025	Spratelloides delicatulus	40	180	5			160	sde_x-ray_160	P9163220.ORF	1	Sde-C-0484-E-mus	Sde-CLim_066	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
622	9/16/2025	Spratelloides delicatulus	40	180	5			160	sde_x-ray_160	P9163220.ORF	2	Sde-C-1046-E-mus	Sde-CLim_103	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
623	9/16/2025	Spratelloides delicatulus	40	180	5			160	sde_x-ray_160	P9163220.ORF	3	Sde-C-0485-E-mus	Sde-CLim_067	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
624	9/16/2025	Spratelloides delicatulus	40	180	5			161	sde_x-ray_161	P9163221.ORF	1	Sde-AIna_064-mus	Sde-AIna_064	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
625	9/16/2025	Spratelloides delicatulus	40	180	5			161	sde_x-ray_161	P9163221.ORF	2	Sde-AIna_035-mus	Sde-AIna_035	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
626	9/16/2025	Spratelloides delicatulus	40	180	5			161	sde_x-ray_161	P9163221.ORF	3	Sde-AIna_037-mus	Sde-AIna_037	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
627	9/16/2025	Spratelloides delicatulus	40	180	5			162	sde_x-ray_162	P9163222.ORF	1	Sde-C-0490-E-mus	Sde-CLim_072	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
628	9/16/2025	Spratelloides delicatulus	40	180	5			162	sde_x-ray_162	P9163222.ORF	2	Sde-C-0486-E-mus	Sde-CLim_068	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
629	9/16/2025	Spratelloides delicatulus	40	180	5			162	sde_x-ray_162	P9163222.ORF	3	Sde-C-0488-E-mus	Sde-CLim_070	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
630	9/16/2025	Spratelloides delicatulus	40	180	5			162	sde_x-ray_162	P9163222.ORF	4	Sde-C-1043-E-mus	Sde-CLim_100	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
631	9/16/2025	Spratelloides delicatulus	40	180	5			163	sde_x-ray_163	P9163223.ORF	5	Sde-AIna_016-mus	Sde-AIna_016	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
632	9/16/2025	Spratelloides delicatulus	40	180	5			163	sde_x-ray_163	P9163223.ORF	6	Sde-AIna_036-mus	Sde-AIna_036	usnm-albatross	138964	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
633	9/16/2025	Spratelloides delicatulus	40	180	5			164	sde_x-ray_164	P9163224.ORF	1	Sde-C-0487-E-mus	Sde-CLim_069	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
634	9/16/2025	Spratelloides delicatulus	40	180	5			164	sde_x-ray_164	P9163224.ORF	2	Sde-C-0495-E-mus	Sde-CLim_077	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
635	9/16/2025	Spratelloides delicatulus	40	180	5			164	sde_x-ray_164	P9163224.ORF	3	Sde-C-1050-E-mus	Sde-CLim_107	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
636	9/16/2025	Spratelloides delicatulus	40	180	5			164	sde_x-ray_164	P9163224.ORF	4	Sde-C-1035-E-mus	Sde-CLim_092	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
637	9/16/2025	Spratelloides delicatulus	40	180	5			164	sde_x-ray_164	P9163224.ORF	5	Sde-C-0496-E-mus	Sde-CLim_078	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
638	9/16/2025	Spratelloides delicatulus	40	180	5			165	sde_x-ray_165	P9163225.ORF	1	Sde-C-0500-E-mus	Sde-CLim_082	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
639	9/16/2025	Spratelloides delicatulus	40	180	5			165	sde_x-ray_165	P9163225.ORF	2	Sde-C-0482-E-mus	Sde-CLim_064	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
640	9/16/2025	Spratelloides delicatulus	40	180	5			165	sde_x-ray_165	P9163225.ORF	3	Sde-C-0479-E-mus	Sde-CLim_061	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
641	9/16/2025	Spratelloides delicatulus	40	180	5			165	sde_x-ray_165	P9163225.ORF	4	Sde-C-1041-E-mus	Sde-CLim_098	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
642	9/16/2025	Spratelloides delicatulus	40	180	5			166	sde_x-ray_166	P9163226.ORF	5	Sde-C-0497-E-mus	Sde-CLim_079	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
643	9/16/2025	Spratelloides delicatulus	40	180	5			166	sde_x-ray_166	P9163226.ORF	6	Sde-C-0480-E-mus	Sde-CLim_062	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
644	9/16/2025	Spratelloides delicatulus	40	180	5			167	sde_x-ray_167	P9163227.ORF	1	Sde-C-1044-E-mus	Sde-CLim_101	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
645	9/16/2025	Spratelloides delicatulus	40	180	5			167	sde_x-ray_167	P9163227.ORF	2	Sde-C-0481-E-mus	Sde-CLim_063	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
646	9/16/2025	Spratelloides delicatulus	40	180	5			167	sde_x-ray_167	P9163227.ORF	3	Sde-C-1034-E-mus	Sde-CLim_091	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
647	9/16/2025	Spratelloides delicatulus	40	180	5			168	sde_x-ray_168	P9163228.ORF	1	Sde-C-0483-E-mus	Sde-CLim_065	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
648	9/16/2025	Spratelloides delicatulus	40	180	5			168	sde_x-ray_168	P9163228.ORF	2	Sde-C-1037-E-mus	Sde-CLim_094	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
649	9/16/2025	Spratelloides delicatulus	40	180	5			168	sde_x-ray_168	P9163228.ORF	3	Sde-C-1033-E-mus	Sde-CLim_090	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
650	9/16/2025	Spratelloides delicatulus	40	180	5			169	sde_x-ray_169	P9163229.ORF	1	Sde-ABol_083-mus	Sde-ABol_083	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
651	9/16/2025	Spratelloides delicatulus	40	180	5			169	sde_x-ray_169	P9163229.ORF	2	Sde-ABol_093-mus	Sde-ABol_093	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
652	9/16/2025	Spratelloides delicatulus	40	180	5			169	sde_x-ray_169	P9163229.ORF	3	Sde-ABol_063-mus	Sde-ABol_063	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
653	9/16/2025	Spratelloides delicatulus	40	180	5			169	sde_x-ray_169	P9163229.ORF	4	Sde-ABol_064-mus	Sde-ABol_064	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
654	9/16/2025	Spratelloides delicatulus	40	180	5			170	sde_x-ray_170	P9163230.ORF	1	Sde-ABol_088-mus	Sde-ABol_088	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
655	9/16/2025	Spratelloides delicatulus	40	180	5			170	sde_x-ray_170	P9163230.ORF	2	Sde-C-1030-E-mus	Sde-CLim_087	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
656	9/16/2025	Spratelloides delicatulus	40	180	5			170	sde_x-ray_170	P9163230.ORF	3	Sde-C-1027-E-mus	Sde-CLim_084	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
657	9/16/2025	Spratelloides delicatulus	40	180	5			170	sde_x-ray_170	P9163230.ORF	4	Sde-C-0499-E-mus	Sde-CLim_081	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
658	9/16/2025	Spratelloides delicatulus	40	180	5			171	sde_x-ray_171	P9163231.ORF	1	Sde-ABol_068-mus	Sde-ABol_068	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
659	9/16/2025	Spratelloides delicatulus	40	180	5			171	sde_x-ray_171	P9163231.ORF	2	Sde-C-1040-E-mus	Sde-CLim_097	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
660	9/16/2025	Spratelloides delicatulus	40	180	5			172	sde_x-ray_172	P9163232.ORF	1	Sde-ABol_074-mus	Sde-ABol_074	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
661	9/16/2025	Spratelloides delicatulus	40	180	5			172	sde_x-ray_172	P9163232.ORF	2	Sde-ABol_070-mus	Sde-ABol_070	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
662	9/16/2025	Spratelloides delicatulus	40	180	5			172	sde_x-ray_172	P9163232.ORF	3	Sde-ABol_069-mus	Sde-ABol_069	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
663	9/16/2025	Spratelloides delicatulus	40	180	5			172	sde_x-ray_172	P9163232.ORF	4	Sde-ABol_073-mus	Sde-ABol_073	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
664	9/16/2025	Spratelloides delicatulus	40	180	5			173	sde_x-ray_173	P9163233.ORF	1	Sde-ABol_075-mus	Sde-ABol_075	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
665	9/16/2025	Spratelloides delicatulus	40	180	5			173	sde_x-ray_173	P9163233.ORF	2	Sde-C-0498-E-mus	Sde-CLim_080	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
666	9/16/2025	Spratelloides delicatulus	40	180	5			173	sde_x-ray_173	P9163233.ORF	3	Sde-C-1031-E-mus	Sde-CLim_088	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
667	9/16/2025	Spratelloides delicatulus	40	180	5			173	sde_x-ray_173	P9163233.ORF	4	Sde-C-1026-E-mus	Sde-CLim_083	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
668	9/16/2025	Spratelloides delicatulus	40	180	5			174	sde_x-ray_174	P9163234.ORF	1	Sde-ABol_079-mus	Sde-ABol_079	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
669	9/16/2025	Spratelloides delicatulus	40	180	5			174	sde_x-ray_174	P9163234.ORF	2	Sde-ABol_076-mus	Sde-ABol_076	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
670	9/16/2025	Spratelloides delicatulus	40	180	5			174	sde_x-ray_174	P9163234.ORF	3	Sde-C-1038-E-mus	Sde-CLim_095	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
671	9/16/2025	Spratelloides delicatulus	40	180	5			174	sde_x-ray_174	P9163234.ORF	4	Sde-C-1048-E-mus	Sde-CLim_105	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
672	9/16/2025	Spratelloides delicatulus	40	180	5			174	sde_x-ray_174	P9163234.ORF	5	Sde-C-1036-E-mus	Sde-CLim_093	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
673	9/16/2025	Spratelloides delicatulus	40	180	5			175	sde_x-ray_175	P9163235.ORF	1	Sde-ABol_081-mus	Sde-ABol_081	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
674	9/16/2025	Spratelloides delicatulus	40	180	5			175	sde_x-ray_175	P9163235.ORF	2	Sde-ABol_080-mus	Sde-ABol_080	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
675	9/16/2025	Spratelloides delicatulus	40	180	5			175	sde_x-ray_175	P9163235.ORF	3	Sde-ABol_061-mus	Sde-ABol_061	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
676	9/16/2025	Spratelloides delicatulus	40	180	5			175	sde_x-ray_175	P9163235.ORF	4	Sde-ABol_062-mus	Sde-ABol_062	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
677	9/16/2025	Spratelloides delicatulus	40	180	5			176	sde_x-ray_176	P9163236.ORF	1	Sde-C-1029-E-mus	Sde-CLim_086	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
678	9/16/2025	Spratelloides delicatulus	40	180	5			176	sde_x-ray_176	P9163236.ORF	2	Sde-C-1045-E-mus	Sde-CLim_102	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
679	9/16/2025	Spratelloides delicatulus	40	180	5			176	sde_x-ray_176	P9163236.ORF	3	Sde-C-0491-E-mus	Sde-CLim_073	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
680	9/16/2025	Spratelloides delicatulus	40	180	5			176	sde_x-ray_176	P9163236.ORF	4	Sde-C-1049-E-mus	Sde-CLim_106	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
681	9/16/2025	Spratelloides delicatulus	40	180	5			176	sde_x-ray_176	P9163236.ORF	5	Sde-C-1039-E-mus	Sde-CLim_096	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
682	9/16/2025	Spratelloides delicatulus	40	180	5			177	sde_x-ray_177	P9163237.ORF	1	Sde-ABol_071-mus	Sde-ABol_071	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
683	9/16/2025	Spratelloides delicatulus	40	180	5			177	sde_x-ray_177	P9163237.ORF	2	Sde-ABol_078-mus	Sde-ABol_078	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
684	9/16/2025	Spratelloides delicatulus	40	180	5			177	sde_x-ray_177	P9163237.ORF	3	Sde-ABol_043-mus	Sde-ABol_043	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
685	9/16/2025	Spratelloides delicatulus	40	180	5			177	sde_x-ray_177	P9163237.ORF	4	Sde-ABol_056-mus	Sde-ABol_056	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
686	9/16/2025	Spratelloides delicatulus	40	180	5			177	sde_x-ray_177	P9163237.ORF	5	Sde-C-1032-E-mus	Sde-CLim_089	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
