index	date_processed	species	xray_kV	xray_uA	xray_exposure_seconds	distance_source_sensor	distance_XXX_platform	frame_id	xray_file_base_name	photo_file_name	specimen_position	tissue_id	individual_id	collection	lot_id	id_lot_description	xray_technician_names	data_entry_name	notes_lab	notes
106	12/11/2024	Spratelloides delicatulus	40	180	10			27	sde_xray_027	20241211_155704.jpg	2	Sde-AMat_037_mus	Sde-AMat_037	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"top of 7 cutoff on id tag, _037"	
107	12/11/2024	Spratelloides delicatulus	40	180	10			27	sde_xray_027	20241211_155704.jpg	3	Sde-C-0197-E_mus	Sde-CMat_193	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
108	12/11/2024	Spratelloides delicatulus	40	180	10			27	sde_xray_027	20241211_155704.jpg	4	Sde-AMat_032_mus	Sde-AMat_032	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
109	12/11/2024	Spratelloides delicatulus	40	180	10			28	sde_xray_028	20241211_160354.jpg	1	Sde-C-0161-E_mus	Sde-CMat_157	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
110	12/11/2024	Spratelloides delicatulus	40	180	10			28	sde_xray_028	20241211_160354.jpg	2	Sde-AMat_030_mus	Sde-AMat_030	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
111	12/11/2024	Spratelloides delicatulus	40	180	10			28	sde_xray_028	20241211_160354.jpg	3	Sde-C-0195-E_mus	Sde-CMat_191	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
112	12/11/2024	Spratelloides delicatulus	40	180	10			28	sde_xray_028	20241211_160354.jpg	4	Sde-AMat_003_mus	Sde-AMat_003	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
113	12/11/2024	Spratelloides delicatulus	40	180	10			29	sde_xray_029	20241211_161133.jpg	1	Sde-C-0202-E_mus	Sde-CMat_198	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
114	12/11/2024	Spratelloides delicatulus	40	180	10			29	sde_xray_029	20241211_161133.jpg	2	Sde-AMat_023_mus	Sde-AMat_023	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
115	12/11/2024	Spratelloides delicatulus	40	180	10			29	sde_xray_029	20241211_161133.jpg	3	Sde-C-0184-E_mus	Sde-CMat_180	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
116	12/11/2024	Spratelloides delicatulus	40	180	10			29	sde_xray_029	20241211_161133.jpg	4	Sde-AMat_007_mus	Sde-AMat_007	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
117	12/11/2024	Spratelloides delicatulus	40	180	10			30	sde_xray_030	20241211_161646.jpg	1	Sde-C-0170-E_mus	Sde-CMat_166	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"pos 1, 0170"	
118	12/11/2024	Spratelloides delicatulus	40	180	10			30	sde_xray_030	20241211_161646.jpg	2	Sde-AMat_024_mus	Sde-AMat_024	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	pos 2 sardinella	
119	12/11/2024	Spratelloides delicatulus	40	180	10			30	sde_xray_030	20241211_161646.jpg	3	Sde-C-0172-E_mus	Sde-CMat_168	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
120	12/11/2024	Spratelloides delicatulus	40	180	10			30	sde_xray_030	20241211_161646.jpg	4	Sde-AMat_039_mus	Sde-AMat_039	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
121	12/11/2024	Spratelloides delicatulus	40	180	10			31	sde_xray_031	20241211_162529.jpg	1	Sde-C-0201-E_mus	Sde-CMat_197	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"99% sure of id number; pos 1, 0201"	
122	12/11/2024	Spratelloides delicatulus	40	180	10			31	sde_xray_031	20241211_162529.jpg	2	Sde-AMat_046_mus	Sde-AMat_046	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
123	12/11/2024	Spratelloides delicatulus	40	180	10			31	sde_xray_031	20241211_162529.jpg	3	Sde-C-0203-E_mus	Sde-CMat_199	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
124	12/11/2024	Spratelloides delicatulus	40	180	10			31	sde_xray_031	20241211_162529.jpg	4	Sde-AMat_006_mus	Sde-AMat_006	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
125	12/11/2024	Spratelloides delicatulus	40	180	10			32	sde_xray_032	20241211_163134.jpg	1	Sde-C-0183-E_mus	Sde-CMat_179	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
126	12/11/2024	Spratelloides delicatulus	40	180	10			32	sde_xray_032	20241211_163134.jpg	2	Sde-AMat_013_mus	Sde-AMat_013	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
127	12/11/2024	Spratelloides delicatulus	40	180	10			32	sde_xray_032	20241211_163134.jpg	3	Sde-C-0198-E_mus	Sde-CMat_194	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
128	12/11/2024	Spratelloides delicatulus	40	180	10			32	sde_xray_032	20241211_163134.jpg	4	Sde-AMat_025_mus	Sde-AMat_025	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
129	12/11/2024	Spratelloides delicatulus	40	180	10			33	sde_xray_033	20241211_164023.jpg	1	Sde-C-0157-E_mus	Sde-CMat_153	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
130	12/11/2024	Spratelloides delicatulus	40	180	10			33	sde_xray_033	20241211_164023.jpg	2	Sde-AMat_045_mus	Sde-AMat_045	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
131	12/11/2024	Spratelloides delicatulus	40	180	10			33	sde_xray_033	20241211_164023.jpg	3	Sde-C-0178-E_mus	Sde-CMat_174	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
132	12/11/2024	Spratelloides delicatulus	40	180	10			33	sde_xray_033	20241211_164023.jpg	4	Sde-AMat_041_mus	Sde-AMat_041	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
133	12/11/2024	Spratelloides delicatulus	40	180	10			34	sde_xray_034	20241211_164550.jpg	1	Sde-C-0160-E_mus	Sde-CMat_156	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"pos 1, 0160"	
134	12/11/2024	Spratelloides delicatulus	40	180	10			34	sde_xray_034	20241211_164550.jpg	2	Sde-AMat_021_mus	Sde-AMat_021	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
135	12/11/2024	Spratelloides delicatulus	40	180	10			34	sde_xray_034	20241211_164550.jpg	3	Sde-C-0155-E_mus	Sde-CMat_151	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
136	12/11/2024	Spratelloides delicatulus	40	180	10			34	sde_xray_034	20241211_164550.jpg	4	Sde-AMat_009_mus	Sde-AMat_009	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
137	12/11/2024	Spratelloides delicatulus	40	180	10			35	sde_xray_035	20241211_165118.jpg	1	Sde-C-0173-E_mus	Sde-CMat_169	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
138	12/11/2024	Spratelloides delicatulus	40	180	10			35	sde_xray_035	20241211_165118.jpg	2	Sde-AMat_034_mus	Sde-AMat_034	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
139	12/11/2024	Spratelloides delicatulus	40	180	10			35	sde_xray_035	20241211_165118.jpg	3	Sde-C-0168-E_mus	Sde-CMat_164	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
140	12/11/2024	Spratelloides delicatulus	40	180	10			35	sde_xray_035	20241211_165118.jpg	4	Sde-AMat_031_mus	Sde-AMat_031	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
141	12/11/2024	Spratelloides delicatulus	40	180	10			36	sde_xray_036	20241211_165633.jpg	1	Sde-C-0186-E_mus	Sde-CMat_182	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
142	12/11/2024	Spratelloides delicatulus	40	180	10			36	sde_xray_036	20241211_165633.jpg	2	Sde-AMat_019_mus	Sde-AMat_019	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
143	12/11/2024	Spratelloides delicatulus	40	180	10			36	sde_xray_036	20241211_165633.jpg	3	Sde-C-0162-E_mus	Sde-CMat_158	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
144	12/11/2024	Spratelloides delicatulus	40	180	10			36	sde_xray_036	20241211_165633.jpg	4	Sde-AMat_002_mus	Sde-AMat_002	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
145	12/11/2024	Spratelloides delicatulus	40	180	10			37	sde_xray_037	20241211_170120.jpg	1	Sde-C-0188-E_mus	Sde-CMat_184	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
146	12/11/2024	Spratelloides delicatulus	40	180	10			37	sde_xray_037	20241211_170120.jpg	2	Sde-AMat_008_mus	Sde-AMat_008	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
147	12/11/2024	Spratelloides delicatulus	40	180	10			37	sde_xray_037	20241211_170120.jpg	3	Sde-C-0196-E_mus	Sde-CMat_192	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
148	12/11/2024	Spratelloides delicatulus	40	180	10			37	sde_xray_037	20241211_170120.jpg	4	Sde-AMat_010_mus	Sde-AMat_010	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
149	12/11/2024	Spratelloides delicatulus	40	180	10			38	sde_xray_038	20241211_170547.jpg	1	Sde-C-0169-E_mus	Sde-CMat_165	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
150	12/11/2024	Spratelloides delicatulus	40	180	10			38	sde_xray_038	20241211_170547.jpg	2	Sde-AMat_001_mus	Sde-AMat_001	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
151	12/11/2024	Spratelloides delicatulus	40	180	10			38	sde_xray_038	20241211_170547.jpg	3	Sde-C-0199-E_mus	Sde-CMat_195	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
152	12/11/2024	Spratelloides delicatulus	40	180	10			38	sde_xray_038	20241211_170547.jpg	4	Sde-AMat_017_mus	Sde-AMat_017	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
153	12/11/2024	Spratelloides delicatulus	40	180	10			39	sde_xray_039	20241211_171500.jpg	1	Sde-C-0156-E_mus	Sde-CMat_152	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
154	12/11/2024	Spratelloides delicatulus	40	180	10			39	sde_xray_039	20241211_171500.jpg	2	Sde-AMat_012_mus	Sde-AMat_012	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
155	12/11/2024	Spratelloides delicatulus	40	180	10			39	sde_xray_039	20241211_171500.jpg	3	Sde-C-0182-E_mus	Sde-CMat_178	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
156	12/11/2024	Spratelloides delicatulus	40	180	10			39	sde_xray_039	20241211_171500.jpg	4	Sde-AMat_016_mus	Sde-AMat_016	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
157	12/11/2024	Spratelloides delicatulus	40	180	10			40	sde_xray_040	20241211_172022.jpg	1	Sde-C-0153-E_mus	Sde-CMat_149	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird	"pos 1, 0153"	
158	12/11/2024	Spratelloides delicatulus	40	180	10			40	sde_xray_040	20241211_172022.jpg	2	Sde-AMat_020_mus	Sde-AMat_020	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
159	12/11/2024	Spratelloides delicatulus	40	180	10			40	sde_xray_040	20241211_172022.jpg	3	Sde-C-0191-E_mus	Sde-CMat_187	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
160	12/11/2024	Spratelloides delicatulus	40	180	10			40	sde_xray_040	20241211_172022.jpg	4	Sde-AMat_022_mus	Sde-AMat_022	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador; Chris Bird	Chris Bird		
161	12/12/2024	Spratelloides delicatulus	40	180	10			41	sde_xray_041	20241212_095521.jpg	1	Sde-C-0181-E_mus	Sde-CMat_177	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
162	12/12/2024	Spratelloides delicatulus	40	180	10			41	sde_xray_041	20241212_095521.jpg	2	Sde-AMat_026_mus	Sde-AMat_026	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
163	12/12/2024	Spratelloides delicatulus	40	180	10			41	sde_xray_041	20241212_095521.jpg	3	Sde-C-0200-E_mus	Sde-CMat_196	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
164	12/12/2024	Spratelloides delicatulus	40	180	10			41	sde_xray_041	20241212_095521.jpg	4	Sde-AMat_038_mus	Sde-AMat_038	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
165	12/12/2024	Spratelloides delicatulus	40	180	10			42	sde_xray_042	20241212_100212.jpg	1	Sde-C-0205-E_mus	Sde-CMat_201	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
166	12/12/2024	Spratelloides delicatulus	40	180	10			42	sde_xray_042	20241212_100212.jpg	2	Sde-AMat_027_mus	Sde-AMat_027	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
167	12/12/2024	Spratelloides delicatulus	40	180	10			42	sde_xray_042	20241212_100212.jpg	3	Sde-C-0179-E_mus	Sde-CMat_175	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
168	12/12/2024	Spratelloides delicatulus	40	180	10			42	sde_xray_042	20241212_100212.jpg	4	Sde-AMat_005_mus	Sde-AMat_005	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
169	12/12/2024	Spratelloides delicatulus	40	180	10			43	sde_xray_043	20241212_101135.jpg	1	Sde-C-0194-E_mus	Sde-CMat_190	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
170	12/12/2024	Spratelloides delicatulus	40	180	10			43	sde_xray_043	20241212_101135.jpg	2	Sde-AMat_015_mus	Sde-AMat_015	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
171	12/12/2024	Spratelloides delicatulus	40	180	10			43	sde_xray_043	20241212_101135.jpg	3	Sde-C-0151-E_mus	Sde-CMat_147	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
172	12/12/2024	Spratelloides delicatulus	40	180	10			43	sde_xray_043	20241212_101135.jpg	4	Sde-AMat_043_mus	Sde-AMat_043	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
173	12/12/2024	Spratelloides delicatulus	40	180	10			44	sde_xray_044	20241212_103103.jpg	1	Sde-C-0185-E_mus	Sde-CMat_181	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
174	12/12/2024	Spratelloides delicatulus	40	180	10			44	sde_xray_044	20241212_103103.jpg	2	Sde-AMat_028_mus	Sde-AMat_028	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
175	12/12/2024	Spratelloides delicatulus	40	180	10			44	sde_xray_044	20241212_103103.jpg	3	Sde-C-0159-E_mus	Sde-CMat_155	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
176	12/12/2024	Spratelloides delicatulus	40	180	10			44	sde_xray_044	20241212_103103.jpg	4	Sde-AMat_029_mus	Sde-AMat_029	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
177	12/12/2024	Spratelloides delicatulus	40	180	10			45	sde_xray_045	20241212_103600.jpg	1	Sde-C-0154-E_mus	Sde-CMat_150	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
178	12/12/2024	Spratelloides delicatulus	40	180	10			45	sde_xray_045	20241212_103600.jpg	2	Sde-AMat_035_mus	Sde-AMat_035	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
179	12/12/2024	Spratelloides delicatulus	40	180	10			45	sde_xray_045	20241212_103600.jpg	3	Sde-C-0174-E_mus	Sde-CMat_170	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
180	12/12/2024	Spratelloides delicatulus	40	180	10			45	sde_xray_045	20241212_103600.jpg	4	Sde-AMat_014_mus	Sde-AMat_014	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
181	12/12/2024	Spratelloides delicatulus	40	180	10			46	sde_xray_046	20241212_104511.jpg	1	Sde-C-0193-E_mus	Sde-CMat_189	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
182	12/12/2024	Spratelloides delicatulus	40	180	10			46	sde_xray_046	20241212_104511.jpg	2	Sde-AMat_011_mus	Sde-AMat_011	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
183	12/12/2024	Spratelloides delicatulus	40	180	10			46	sde_xray_046	20241212_104511.jpg	3	Sde-C-0177-E_mus	Sde-CMat_173	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
184	12/12/2024	Spratelloides delicatulus	40	180	10			46	sde_xray_046	20241212_104511.jpg	4	Sde-AMat_042_mus	Sde-AMat_042	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
185	12/12/2024	Spratelloides delicatulus	40	180	10			47	sde_xray_047	20241212_104904.jpg	1	Sde-C-0192-E_mus	Sde-CMat_188	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
186	12/12/2024	Spratelloides delicatulus	40	180	10			47	sde_xray_047	20241212_104904.jpg	2	Sde-AMat_047_mus	Sde-AMat_047	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
187	12/12/2024	Spratelloides delicatulus	40	180	10			47	sde_xray_047	20241212_104904.jpg	3	Sde-C-0189-E_mus	Sde-CMat_185	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
188	12/12/2024	Spratelloides delicatulus	40	180	10			47	sde_xray_047	20241212_104904.jpg	4	Sde-AMat_033_mus	Sde-AMat_033	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
189	12/12/2024	Spratelloides delicatulus	40	180	10			48	sde_xray_048	20241212_105325.jpg	1	Sde-C-0187-E_mus	Sde-CMat_183	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
190	12/12/2024	Spratelloides delicatulus	40	180	10			48	sde_xray_048	20241212_105325.jpg	2	Sde-AMat_048_mus	Sde-AMat_048	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
191	12/12/2024	Spratelloides delicatulus	40	180	10			48	sde_xray_048	20241212_105325.jpg	3	Sde-C-0165-E_mus	Sde-CMat_161	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
192	12/12/2024	Spratelloides delicatulus	40	180	10			48	sde_xray_048	20241212_105325.jpg	4	Sde-AMat_044_mus	Sde-AMat_044	usnm-albatross	138966	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
193	12/12/2024	Spratelloides delicatulus	40	180	10			49	sde_xray_049	20241212_105941.jpg	1	Sde-C-0152-E_mus	Sde-CMat_148	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
194	12/12/2024	Spratelloides delicatulus	40	180	10			49	sde_xray_049	20241212_105941.jpg	2	Sde-C-0166-E_mus	Sde-CMat_162	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
195	12/12/2024	Spratelloides delicatulus	40	180	10			49	sde_xray_049	20241212_105941.jpg	3	Sde-C-0163-E_mus	Sde-CMat_159	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
196	12/12/2024	Spratelloides delicatulus	40	180	10			49	sde_xray_049	20241212_105941.jpg	4	Sde-C-0167-E_mus	Sde-CMat_163	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
197	12/12/2024	Spratelloides delicatulus	40	180	10			50	sde_xray_050	20241212_110448.jpg	1	Sde-C-0190-E_mus	Sde-CMat_186	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
198	12/12/2024	Spratelloides delicatulus	40	180	10			50	sde_xray_050	20241212_110448.jpg	2	Sde-C-0164-E_mus	Sde-CMat_160	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
199	12/12/2024	Spratelloides delicatulus	40	180	10			50	sde_xray_050	20241212_110448.jpg	3	Sde-C-0158-E_mus	Sde-CMat_154	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
200	12/12/2024	Spratelloides delicatulus	40	180	10			50	sde_xray_050	20241212_110448.jpg	4	Sde-C-0180-E_mus	Sde-CMat_176	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird		
201	12/12/2024	Spratelloides delicatulus	40	180	10			51	sde_xray_051	20241212_111414.jpg	1	Sde-C-0176-E_mus	Sde-CMat_172	nsf-deb-bluesprat-2024-2025	MAT-2024-05_01		Kent Carpenter; Kevin Labrador	Chris Bird	need to figure out field id by process of elimination	
202	12/12/2024	Spratelloides delicatulus	40	180	10			52	sde_xray_052	20241212_113125.jpg	1	Sde-C-0002-E_mus	Sde-CTlk_002	nsf-deb-bluesprat-2024-2025	TLK-2024-08_01		Kent Carpenter; Kevin Labrador	Chris Bird		
203	12/12/2024	Spratelloides delicatulus	40	180	10			52	sde_xray_052	20241212_113125.jpg	2	Sde-ASac_093_mus	Sde-ASac_093	usnm-albatross	150772	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
204	12/12/2024	Spratelloides delicatulus	40	180	10			52	sde_xray_052	20241212_113125.jpg	3	Sde-C-0009-E_mus	Sde-CTlk_009	nsf-deb-bluesprat-2024-2025	TLK-2024-08_01		Kent Carpenter; Kevin Labrador	Chris Bird		
205	12/12/2024	Spratelloides delicatulus	40	180	10			52	sde_xray_052	20241212_113125.jpg	4	Sde-ASac_069_mus	Sde-ASac_069	usnm-albatross	150772	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
206	12/12/2024	Spratelloides delicatulus	40	180	10			53	sde_xray_053	20241212_113738.jpg	1	Sde-C-0014-E_mus	Sde-CTlk_014	nsf-deb-bluesprat-2024-2025	TLK-2024-08_01		Kent Carpenter; Kevin Labrador	Chris Bird		
207	12/12/2024	Spratelloides delicatulus	40	180	10			53	sde_xray_053	20241212_113738.jpg	2	Sde-ASac_091_mus	Sde-ASac_091	usnm-albatross	150772	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
208	12/12/2024	Spratelloides delicatulus	40	180	10			53	sde_xray_053	20241212_113738.jpg	3	Sde-C-0004-E_mus	Sde-CTlk_004	nsf-deb-bluesprat-2024-2025	TLK-2024-08_01		Kent Carpenter; Kevin Labrador	Chris Bird		
209	12/12/2024	Spratelloides delicatulus	40	180	10			53	sde_xray_053	20241212_113738.jpg	4	Sde-ASac_075_mus	Sde-ASac_075	usnm-albatross	150772	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
210	12/12/2024	Spratelloides delicatulus	40	180	10			54	sde_xray_054	20241212_114752.jpg	1	Sde-C-0041-E_mus	Sde-CTlk_041	nsf-deb-bluesprat-2024-2025	TLK-2024-08_01		Kent Carpenter; Kevin Labrador	Chris Bird		
211	12/12/2024	Spratelloides delicatulus	40	180	10			54	sde_xray_054	20241212_114752.jpg	2	Sde-ASac_090_mus	Sde-ASac_090	usnm-albatross	150772	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
212	12/12/2024	Spratelloides delicatulus	40	180	10			54	sde_xray_054	20241212_114752.jpg	3	Sde-C-0012-E_mus	Sde-CTlk_012	nsf-deb-bluesprat-2024-2025	TLK-2024-08_01		Kent Carpenter; Kevin Labrador	Chris Bird		
213	12/12/2024	Spratelloides delicatulus	40	180	10			54	sde_xray_054	20241212_114752.jpg	4	Sde-ASac_096_mus	Sde-ASac_096	usnm-albatross	150772	usnm_original	Kent Carpenter; Kevin Labrador	Chris Bird		
